tijdstip,conditie,brein,breinZaad,wereldZaad,pogingen,neuronenStart,neuronenEind,dichtheid,sens,work,refl,mem,neut,lr,lam,decay,wmax,stepMax,memLeak,prop,noise0,lrAnneal,traceOud,structOn,structEvery,pruneT,sprout,growOn,retypeOn,inputOnlySens,obstakels,maxSteps,worldEvery,toetsModus,succesPct,succes20,toetsPct,gemStappenBijSucces,botsingenPerPoging,rekentijdMs,verbindingen,actieveVerbindingen,gemAbsW,kortstePad,reflexbogen,lussen,meedoendeNeuronen,losgeraakt,gesnoeid,bijgegroeid,nieuweNeuronen,typeVeranderingen,toetsStreng,benchWerelden,benchHerhalingen,benchBeleid,benchBeleidCI,benchStreng,benchStrengCI,benchStappen,gradExact,terugkoppeling,kbLeerStap,kbInfStap,pogingenTot80,stappenTot80,kbTot80,perturbGain,criticus,criticusLr,criticusGamma,perturbFrac,beleidsvorm,goalHide,goalBlink,memHorizon,memCos,memCosBlind
2026-09-10T05:37:16.042Z,mlp-32-32-bp,brein-01,1005,1,500,64,64,35,0,64,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,3,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.74,1,0.5,95.262162,82.03,3486,1664,1102,0.118555,3,0,0,64,0,0,0,0,0,0.3,500,3,0.628,0.039571,0.406,0.043089,91.217622,1,0,9994.826708,4992,33,6558,65546074,,,,,,,,,,,
2026-09-10T05:37:24.269Z,mlp-32-32-bp,brein-01,1006,1,500,64,64,35,0,64,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,3,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.726,1,0.7,95.209366,87.524,3546,1664,1059,0.119334,3,0,0,64,0,0,0,0,0,0.6,500,3,0.659333,0.038862,0.438,0.043532,88.054601,1,0,9994.61211,4992,33,6531,65274812,,,,,,,,,,,
2026-09-10T05:37:32.749Z,mlp-32-32-bp,brein-01,1007,1,500,64,64,35,0,64,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,3,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.722,0.8,0.75,95.842105,88.396,3601,1664,1123,0.120958,3,0,0,64,0,0,0,0,0,0.35,500,3,0.624667,0.039653,0.404,0.043055,89.055496,1,0,9994.521124,4992,35,6825,68212607,,,,,,,,,,,
2026-09-10T05:37:40.776Z,mlp-32-32-bp,brein-01,1008,1,500,64,64,35,0,64,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,3,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.76,1,0.8,93.968421,76.75,3381,1664,1165,0.124009,3,0,0,64,0,0,0,0,0,0.6,500,3,0.669333,0.038888,0.454,0.043685,89.793825,1,0,9995.226858,4992,33,5883,58801920,,,,,,,,,,,
2026-09-10T05:37:49.383Z,mlp-32-32-bp,brein-01,1009,1,500,64,64,35,0,64,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,3,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.732,1,0.65,92.20765,83.058,3641,1664,1091,0.119086,3,0,0,64,0,0,0,0,0,0.4,500,3,0.611333,0.040636,0.406,0.043089,85.332606,1,0,9994.85765,4992,37,7656,76520630,,,,,,,,,,,
2026-09-10T05:37:57.756Z,mlp-32-32-bp,brein-01,1010,1,500,64,64,35,0,64,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,3,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.73,0.8,0.8,91.657534,83.438,3481,1664,1180,0.124267,3,0,0,64,0,0,0,0,0,0.35,500,3,0.621333,0.040373,0.396,0.042911,89.831545,1,0,9994.853826,4992,38,7902,78979335,,,,,,,,,,,
2026-09-10T05:38:05.895Z,mlp-32-32-bp,brein-01,1011,1,500,64,64,35,0,64,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,3,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.774,1,0.8,94.281654,72.914,3401,1664,1126,0.121016,3,0,0,64,0,0,0,0,0,0.55,500,3,0.657333,0.038924,0.398,0.042948,92.280933,1,0,9995.452641,4992,42,8211,82072662,,,,,,,,,,,
2026-09-10T05:38:13.942Z,mlp-32-32-bp,brein-01,1012,1,500,64,64,35,0,64,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,3,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.738,1,0.65,93.780488,81.368,3433,1664,1160,0.119058,3,0,0,64,0,0,0,0,0,0.65,500,3,0.68,0.038205,0.51,0.043862,99.196078,1,0,9994.872264,4992,38,7625,76210901,,,,,,,,,,,
2026-09-10T05:38:22.068Z,mlp-32-32-bp,brein-01,1013,1,500,64,64,35,0,64,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,3,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.72,0.8,0.75,95.347222,89.928,3514,1664,1151,0.121071,3,0,0,64,0,0,0,0,0,0.4,500,3,0.672,0.03871,0.436,0.04351,91.956349,1,0,9994.515008,4992,37,7335,73309768,,,,,,,,,,,
2026-09-10T05:38:30.368Z,mlp-32-32-bp,brein-01,1014,1,500,64,64,35,0,64,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,3,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.708,0.9,0.85,94.149718,90.51,3593,1664,1129,0.121129,3,0,0,64,0,0,0,0,0,0.35,500,3,0.664667,0.038557,0.402,0.04302,91.611836,1,0,9994.393634,4992,40,8839,88340445,,,,,,,,,,,
2026-09-10T05:38:38.826Z,mlp-32-32-bp,brein-01,1015,1,500,64,64,35,0,64,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,3,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.726,1,0.6,93.92011,85.268,3584,1664,1059,0.116881,3,0,0,64,0,0,0,0,0,0.4,500,3,0.618667,0.040008,0.428,0.043414,88.147629,1,0,9994.675837,4992,37,7737,77328807,,,,,,,,,,,
2026-09-10T05:38:43.614Z,elman-16-perturb,brein-01,1000,1,500,16,16,35,0,16,0,0,0,0.004,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.386,0.8,0.6,203.746114,25.644,2673,576,250,0.120912,2,0,10,16,0,0,0,0,0,0.65,500,3,0.492667,0.038106,0.454,0.043685,202.989175,0,1,3458.093586,1152,253,73920,255622278,,,,,,,,,,,
2026-09-10T05:38:48.136Z,elman-16-perturb,brein-01,1001,1,500,16,16,35,0,16,0,0,0,0.004,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.344,0.7,0.6,187.686047,40.68,2552,576,316,0.115007,2,0,11,16,0,0,0,0,0,0.65,500,3,0.488,0.037463,0.508,0.043865,203.094262,0,1,3458.098483,1152,456,126598,437788352,,,,,,,,,,,
2026-09-10T05:38:52.851Z,elman-16-perturb,brein-01,1002,1,500,16,16,35,0,16,0,0,0,0.004,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.308,0.55,0.35,209.441558,38.39,2662,576,312,0.121822,2,0,12,16,0,0,0,0,0,0.3,500,3,0.455333,0.036903,0.446,0.043614,213.612006,0,1,3458.014352,1152,,,,,,,,,,,,,,
2026-09-10T05:38:57.884Z,elman-16-perturb,brein-01,1003,1,500,16,16,35,0,16,0,0,0,0.004,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.302,0.55,0.4,201.735099,38.518,2690,576,356,0.118503,2,0,10,16,0,0,0,0,0,0.25,500,3,0.316667,0.036524,0.304,0.04036,202.225263,0,1,3458.026143,1152,396,115483,399343233,,,,,,,,,,,
2026-09-10T05:39:02.440Z,elman-16-perturb,brein-01,1004,1,500,16,16,35,0,16,0,0,0,0.004,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.374,0.7,0.5,192.823529,31.636,2522,576,271,0.119472,2,0,10,16,0,0,0,0,0,0.4,500,3,0.442,0.038443,0.362,0.042167,189.722474,0,1,3458.114258,1152,260,74573,257881955,,,,,,,,,,,
2026-09-10T05:39:06.904Z,elman-16-perturb,brein-01,1005,1,500,16,16,35,0,16,0,0,0,0.004,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.404,0.7,0.75,195.138614,42.798,2465,576,291,0.12145,2,0,10,16,0,0,0,0,0,0.5,500,3,0.494,0.038242,0.362,0.042167,189.099865,0,1,3458.136847,1152,258,73138,252921213,,,,,,,,,,,
2026-09-10T05:39:11.232Z,elman-16-perturb,brein-01,1006,1,500,16,16,35,0,16,0,0,0,0.004,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.442,0.8,0.5,183.298643,55.386,2386,576,293,0.124408,2,0,9,16,0,0,0,0,0,0.55,500,3,0.494667,0.037838,0.422,0.043334,178.920485,0,1,3458.218986,1152,251,68513,236932957,,,,,,,,,,,
2026-09-10T05:39:16.429Z,elman-16-perturb,brein-01,1007,1,500,16,16,35,0,16,0,0,0,0.004,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.16,0.5,0.3,227.4375,36.224,2820,576,347,0.112668,2,0,13,16,0,0,0,0,0,0.4,500,3,0.136,0.02625,0.218,0.036227,234.191176,0,1,3457.887349,1152,,,,,,,,,,,,,,
2026-09-10T05:39:21.061Z,elman-16-perturb,brein-01,1008,1,500,16,16,35,0,16,0,0,0,0.004,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.322,0.55,0.55,201.465839,35.776,2594,576,292,0.119694,2,0,8,16,0,0,0,0,0,0.55,500,3,0.465333,0.036754,0.464,0.043757,211.376791,0,1,3458.043771,1152,406,116218,401886931,,,,,,,,,,,
2026-09-10T05:39:25.292Z,elman-16-perturb,brein-01,1009,1,500,16,16,35,0,16,0,0,0,0.004,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.466,0.8,0.7,190.270386,42.256,2397,576,304,0.126891,2,0,9,16,0,0,0,0,0,0.55,500,3,0.585333,0.037642,0.542,0.043716,185.072893,0,1,3458.21926,1152,253,70547,243966994,,,,,,,,,,,
2026-09-10T05:39:29.877Z,elman-16-perturb,brein-01,1010,1,500,16,16,35,0,16,0,0,0,0.004,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.364,0.6,0.4,201.032967,37.11,2538,576,279,0.118637,2,0,10,16,0,0,0,0,0,0.35,500,3,0.428667,0.038582,0.4,0.042984,201.119751,0,1,3458.081707,1152,406,114765,396866747,,,,,,,,,,,
2026-09-10T05:39:34.575Z,elman-16-perturb,brein-01,1011,1,500,16,16,35,0,16,0,0,0,0.004,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.386,0.7,0.4,202.11399,39.394,2561,576,241,0.119427,2,0,5,16,0,0,0,0,0,0.35,500,3,0.426,0.037781,0.296,0.040053,187.959311,0,1,3458.098391,1152,396,113131,391218129,,,,,,,,,,,
2026-09-10T05:39:39.445Z,elman-16-perturb,brein-01,1012,1,500,16,16,35,0,16,0,0,0,0.004,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.276,0.6,0.5,217.898551,29.614,2682,576,270,0.118617,2,0,8,16,0,0,0,0,0,0.55,500,3,0.343333,0.035256,0.392,0.042835,218.55534,0,1,3457.973819,1152,260,77020,266333144,,,,,,,,,,,
2026-09-10T05:39:44.270Z,elman-16-perturb,brein-01,1013,1,500,16,16,35,0,16,0,0,0,0.004,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.32,0.8,0.5,205.95625,38.868,2673,576,290,0.12021,2,0,10,16,0,0,0,0,0,0.55,500,3,0.457333,0.03761,0.416,0.043247,203.422741,0,1,3458.031703,1152,393,115257,398562360,,,,,,,,,,,
2026-09-10T05:39:48.987Z,elman-16-perturb,brein-01,1014,1,500,16,16,35,0,16,0,0,0,0.004,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.314,0.65,0.45,208.751592,34.022,2649,576,262,0.119583,2,0,7,16,0,0,0,0,0,0.45,500,3,0.404,0.037307,0.52,0.043836,214.212871,0,1,3458.020571,1152,396,115617,399805964,,,,,,,,,,,
2026-09-10T05:39:53.952Z,elman-16-perturb,brein-01,1015,1,500,16,16,35,0,16,0,0,0,0.004,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.27,0.6,0.6,203.437037,38.422,2661,576,277,0.113579,2,0,10,16,0,0,0,0,0,0.45,500,3,0.345333,0.036515,0.304,0.04036,219.069498,0,1,3457.99634,1152,456,132779,459149296,,,,,,,,,,,
2026-09-10T05:39:56.624Z,elman-16-bp,brein-01,1000,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.744,1,0.8,94.647849,80.422,1160,576,365,0.129878,2,0,14,16,0,0,0,0,0,0.4,500,3,0.635333,0.039857,0.482,0.043842,87.627492,1,1,2627.781066,1152,34,7377,19385141,,,,,,,,,,,
2026-09-10T05:39:59.263Z,elman-16-bp,brein-01,1001,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.708,0.9,0.6,96.570621,93.09,1229,576,390,0.127084,2,0,16,16,0,0,0,0,0,0.5,500,3,0.697333,0.037903,0.6,0.042984,85.966539,1,1,2627.559687,1152,39,7871,20681522,,,,,,,,,,,
2026-09-10T05:40:01.966Z,elman-16-bp,brein-01,1002,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.738,0.95,0.75,98.558266,82.63,1246,576,397,0.127439,2,0,14,16,0,0,0,0,0,0.6,500,3,0.668667,0.039261,0.49,0.043862,86.431705,1,1,2627.678725,1152,46,10484,27548584,,,,,,,,,,,
2026-09-10T05:40:04.569Z,elman-16-bp,brein-01,1003,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.72,0.9,0.75,95.683333,85.548,1212,576,398,0.128567,2,0,16,16,0,0,0,0,0,0.65,500,3,0.698667,0.037349,0.524,0.04382,87.211832,1,1,2627.634253,1152,39,8526,22403210,,,,,,,,,,,
2026-09-10T05:40:07.207Z,elman-16-bp,brein-01,1004,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.726,0.9,0.7,95.349862,84.438,1185,576,418,0.124084,2,0,14,16,0,0,0,0,0,0.55,500,3,0.668667,0.038646,0.52,0.043836,91.015952,1,1,2627.671035,1152,48,9412,24731640,,,,,,,,,,,
2026-09-10T05:40:09.919Z,elman-16-bp,brein-01,1005,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.716,1,0.7,95.307263,89.2,1214,576,428,0.126549,2,0,14,16,0,0,0,0,0,0.55,500,3,0.652667,0.039372,0.518,0.043842,88.290092,1,1,2627.61991,1152,39,8157,21433496,,,,,,,,,,,
2026-09-10T05:40:12.572Z,elman-16-bp,brein-01,1006,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.732,1,0.9,95.628415,85.128,1169,576,414,0.126636,2,0,15,16,0,0,0,0,0,0.55,500,3,0.664667,0.039042,0.432,0.043463,88.324975,1,1,2627.697997,1152,40,8660,22755865,,,,,,,,,,,
2026-09-10T05:40:15.340Z,elman-16-bp,brein-01,1007,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.728,1,0.75,98.255495,82.524,1251,576,408,0.121743,2,0,13,16,0,0,0,0,0,0.6,500,3,0.631333,0.040216,0.52,0.043836,87.697994,1,1,2627.632465,1152,35,7916,20800339,,,,,,,,,,,
2026-09-10T05:40:17.935Z,elman-16-bp,brein-01,1008,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.732,0.75,0.85,97.521858,85.036,1172,576,406,0.126605,2,0,15,16,0,0,0,0,0,0.65,500,3,0.692,0.037571,0.492,0.043865,88.924855,1,1,2627.665381,1152,33,6857,18017902,,,,,,,,,,,
2026-09-10T05:40:20.523Z,elman-16-bp,brein-01,1009,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.726,0.85,0.7,95.162534,87.308,1163,576,406,0.126025,2,0,13,16,0,0,0,0,0,0.55,500,3,0.691333,0.03805,0.492,0.043865,90.966249,1,1,2627.674219,1152,36,7246,19040127,,,,,,,,,,,
2026-09-10T05:40:23.151Z,elman-16-bp,brein-01,1010,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.746,0.8,0.7,94.520107,79.004,1169,576,388,0.126151,2,0,16,16,0,0,0,0,0,0.4,500,3,0.668,0.039108,0.506,0.043868,89.105788,1,1,2627.794666,1152,37,8602,22604290,,,,,,,,,,,
2026-09-10T05:40:25.911Z,elman-16-bp,brein-01,1011,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.712,1,0.6,93.283708,89.22,1198,576,394,0.12528,2,0,14,16,0,0,0,0,0,0.6,500,3,0.626,0.039706,0.506,0.043868,86.807242,1,1,2627.632282,1152,39,7756,20379916,,,,,,,,,,,
2026-09-10T05:40:28.483Z,elman-16-bp,brein-01,1012,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.752,0.95,0.8,97.292553,78.45,1178,576,380,0.122879,2,0,16,16,0,0,0,0,0,0.65,500,3,0.688667,0.038152,0.578,0.043334,86.315586,1,1,2627.776455,1152,48,10246,26924198,,,,,,,,,,,
2026-09-10T05:40:31.213Z,elman-16-bp,brein-01,1013,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.718,1,0.6,101.100279,88.65,1199,576,393,0.126702,2,0,15,16,0,0,0,0,0,0.4,500,3,0.637333,0.040104,0.45,0.043651,88.452929,1,1,2627.537432,1152,37,8163,21448588,,,,,,,,,,,
2026-09-10T05:40:33.851Z,elman-16-bp,brein-01,1014,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.738,0.95,0.75,95.867209,84.236,1146,576,401,0.132103,2,0,14,16,0,0,0,0,0,0.65,500,3,0.646,0.038957,0.518,0.043842,85.656347,1,1,2627.725985,1152,33,6767,17781822,,,,,,,,,,,
2026-09-10T05:40:36.554Z,elman-16-bp,brein-01,1015,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.718,0.8,0.7,97.052925,87.664,1191,576,396,0.123054,2,0,16,16,0,0,0,0,0,0.4,500,3,0.638667,0.039769,0.478,0.043828,90.402923,1,1,2627.601711,1152,40,8768,23038812,,,,,,,,,,,
2026-09-10T05:40:38.814Z,mlp-16-perturb-p1,brein-01,1000,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.466,0.75,0.65,198.566524,37.72,1236,320,114,0.13954,2,0,0,15,1,0,0,0,0,0.7,500,3,0.564,0.03837,0.468,0.043781,193.468085,0,0,1281.214827,320,327,91105,116725077,,,,,,,,,,,
2026-09-10T05:40:41.165Z,mlp-16-perturb-p1,brein-01,1001,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.402,0.65,0.55,190.437811,46.494,1290,320,123,0.133748,2,0,0,16,0,0,0,0,0,0.6,500,3,0.532,0.037372,0.502,0.04387,197.477444,0,0,1281.194404,320,456,123947,158800203,,,,,,,,,,,
2026-09-10T05:40:43.772Z,mlp-16-perturb-p1,brein-01,1002,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.274,0.65,0.4,208.145985,36.218,1400,320,122,0.126055,2,0,0,15,1,0,0,0,0,0.4,500,3,0.394667,0.037616,0.358,0.042064,218.822635,0,0,1281.105919,320,,,,,,,,,,,,,,
2026-09-10T05:40:46.189Z,mlp-16-perturb-p1,brein-01,1003,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.372,0.7,0.4,190.908602,45.008,1309,320,100,0.132605,2,0,0,15,1,0,0,0,0,0.45,500,3,0.389333,0.037177,0.362,0.042167,207.561644,0,0,1281.176566,320,396,110190,141172846,,,,,,,,,,,
2026-09-10T05:40:48.484Z,mlp-16-perturb-p1,brein-01,1004,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.402,0.85,0.65,185.766169,31.94,1256,320,84,0.138638,2,0,0,15,1,0,0,0,0,0.5,500,3,0.510667,0.039293,0.37,0.042362,195.417755,0,0,1281.202836,320,396,108455,138952854,,,,,,,,,,,
2026-09-10T05:40:50.709Z,mlp-16-perturb-p1,brein-01,1005,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.476,0.75,0.6,183.87395,49.88,1214,320,101,0.142607,2,0,0,15,1,0,0,0,0,0.45,500,3,0.570667,0.037558,0.382,0.042632,183.632009,0,0,1281.253899,320,200,54773,70178120,,,,,,,,,,,
2026-09-10T05:40:52.887Z,mlp-16-perturb-p1,brein-01,1006,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.508,0.75,0.6,184.46063,55.096,1190,320,120,0.145345,2,0,0,15,1,0,0,0,0,0.45,500,3,0.571333,0.037821,0.438,0.043532,183.759627,0,0,1281.274159,320,251,65705,84186119,,,,,,,,,,,
2026-09-10T05:40:55.461Z,mlp-16-perturb-p1,brein-01,1007,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.26,0.5,0.35,208.884615,42.18,1383,320,124,0.123992,2,0,0,15,1,0,0,0,0,0.45,500,3,0.218,0.031313,0.272,0.039044,229.608563,0,0,1281.099241,320,,,,,,,,,,,,,,
2026-09-10T05:40:57.852Z,mlp-16-perturb-p1,brein-01,1008,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.346,0.6,0.65,203.023121,33.466,1316,320,123,0.132802,2,0,0,16,0,0,0,0,0,0.6,500,3,0.476,0.038053,0.42,0.043306,221.581232,0,0,1281.144795,320,406,115705,148234859,,,,,,,,,,,
2026-09-10T05:40:59.984Z,mlp-16-perturb-p1,brein-01,1009,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.522,0.75,0.7,186.685824,43.066,1187,320,104,0.148099,2,0,0,15,1,0,0,0,0,0.6,500,3,0.638,0.03642,0.54,0.04373,183.572623,0,0,1281.277904,320,74,19686,25223237,,,,,,,,,,,
2026-09-10T05:41:02.336Z,mlp-16-perturb-p1,brein-01,1010,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.388,0.7,0.4,193.365979,38.52,1276,320,139,0.136982,2,0,0,16,0,0,0,0,0,0.5,500,3,0.438,0.038484,0.426,0.043388,204.535769,0,0,1281.181396,320,404,112262,143827986,,,,,,,,,,,
2026-09-10T05:41:04.805Z,mlp-16-perturb-p1,brein-01,1011,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.324,0.5,0.55,204.685185,37.808,1343,320,128,0.129508,2,0,0,16,0,0,0,0,0,0.45,500,3,0.364,0.036431,0.354,0.041959,215.065934,0,0,1281.13219,320,,,,,,,,,,,,,,
2026-09-10T05:41:07.204Z,mlp-16-perturb-p1,brein-01,1012,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.364,0.65,0.65,199.989011,37.004,1303,320,99,0.131001,2,0,0,16,0,0,0,0,0,0.5,500,3,0.463333,0.037613,0.38,0.042589,216.251799,0,0,1281.158094,320,454,126998,162704516,,,,,,,,,,,
2026-09-10T05:41:09.566Z,mlp-16-perturb-p1,brein-01,1013,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.378,0.65,0.65,194.550265,38.11,1287,320,116,0.136526,2,0,0,14,2,0,0,0,0,0.45,500,3,0.486,0.038181,0.386,0.042715,211.737997,0,0,1281.173967,320,405,113697,145665637,,,,,,,,,,,
2026-09-10T05:41:11.895Z,mlp-16-perturb-p1,brein-01,1014,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.416,0.55,0.5,186.8125,40.184,1274,320,115,0.134894,2,0,0,16,0,0,0,0,0,0.45,500,3,0.512667,0.038586,0.474,0.043811,205.884265,0,0,1281.2094,320,404,109300,140036187,,,,,,,,,,,
2026-09-10T05:41:14.398Z,mlp-16-perturb-p1,brein-01,1015,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.302,0.6,0.45,196.443709,48.89,1335,320,89,0.128344,2,0,0,15,1,0,0,0,0,0.5,500,3,0.351333,0.03528,0.342,0.041623,226.870968,0,0,1281.131998,320,406,117165,150103831,,,,,,,,,,,
